Source,Source ID,Time,Username,Text,File Attachments,Entity URLs,Latitude,Longitude,Geo Type,Media,Positive Sentiment Confidence,Negative Sentiment Confidence,Source URL
twitter,672480000000000000,2015-12-03T18:16:36Z,MuryumKhan1,#SyrianLivesMatter https://t.co/lqCIf8u7BT,,,,,actual,http://pbs.twimg.com/media/CVUgmSJXAAAHrXw.jpg,,,https://twitter.com/MuryumKhan1/status/672479563293843457
twitter,672468000000000000,2015-12-03T17:31:33Z,hadidspurpose,wtf is this racism #SyrianLivesMatter #PrayForSyria https://t.co/hGkDa7sM8f,,,,,actual,http://pbs.twimg.com/media/CVUWSVfWEAQL7R9.jpg,,,https://twitter.com/hadidspurpose/status/672468226803163137
twitter,672467000000000000,2015-12-03T17:26:24Z,sameerwasim,"RT @AQpk: #Syria #Assad #SyriaVote #UK 
#SyrianLivesMatter  https://t.co/ETUdPJldpk",https://twitter.com/SimaDiab/status/672147816098177025,https://twitter.com/SimaDiab/status/672147816098177025,25,67,enrichment,,,,https://twitter.com/sameerwasim/status/672466927726514176
twitter,672465000000000000,2015-12-03T17:20:33Z,R1Z1,"RT @lolduff: Hillary Benn you have been applauded by media, Tories and Arms Dealers. #SyrianLivesMatter History has proved you and the 65 w…",,,52,0,enrichment,,,,https://twitter.com/R1Z1/status/672465457073528833
twitter,672460000000000000,2015-12-03T16:59:23Z,Hajexed,Cameron's child is dead so he decides to go off and kill all Syrian kids #classy #PrayForSyria #SyrianLivesMatter,,,,,actual,,,1,https://twitter.com/Hajexed/status/672460129254641665
twitter,672456000000000000,2015-12-03T16:44:43Z,Ahsen_A,#Syria #Assad #SyriaVote #UK  #UKParliament #SyrianLivesMatter  https://t.co/4XVIgPtFnG,https://twitter.com/SimaDiab/status/672147816098177025,https://twitter.com/SimaDiab/status/672147816098177025,,,actual,,,,https://twitter.com/Ahsen_A/status/672456441383489537
twitter,672441000000000000,2015-12-03T15:43:43Z,lolduff,"Hillary Benn you have been applauded by media, Tories and Arms Dealers. #SyrianLivesMatter History has proved you and the 65 wrong before.",,,,,actual,,,,https://twitter.com/lolduff/status/672441087378739200
twitter,672425000000000000,2015-12-03T14:41:42Z,Aidan_Sloan88,#syriaairstrikes #Syria #syriadebate  #InnocentLivesMatter #victims #ignorance  #syrianbombing #SyrianLivesMatter https://t.co/mcwYj9NOlv,,,,,actual,http://pbs.twimg.com/media/CVTvaKiWEAAKYG2.jpg,,,https://twitter.com/Aidan_Sloan88/status/672425480331665408
twitter,672374000000000000,2015-12-03T11:17:45Z,Straight_tk,Syrian peoples reaction to the bombing of Syria  #NoWarOnSyria #SyrianLivesMatter    https://t.co/ieBbgladkq,,https://www.youtube.com/watch?v=kP_Zn2gR5-4&feature=youtube_gdata_player,52,0,enrichment,,,1,https://twitter.com/Straight_tk/status/672374156953034753
twitter,672371000000000000,2015-12-03T11:05:59Z,robertdesh,#NicolasHenin #ISIS #MuslimLivesMatter #StopBombingSyria #Islamophobia #SyrianRefugees #SyrianLivesMatter  https://t.co/YLUpWdc5Yr,,http://www.independent.co.uk/news/world/middle-east/nicolas-henin-the-man-who-was-held-captive-by-isis-for-10-months-says-how-they-can-be-defeated-a6757336.html,,,actual,,,,https://twitter.com/robertdesh/status/672371195421978624
twitter,672370000000000000,2015-12-03T11:02:27Z,AliJaved93,"""You cannot bomb a country into peace, only pieces"" #SyriaVote 

#NotInMyName #PrayForSyria #SyrianLivesMatter #Syria #UK #Britain",,,,,actual,,,1,https://twitter.com/AliJaved93/status/672370304203780096
twitter,672368000000000000,2015-12-03T10:52:30Z,robertdesh,#nofear #ISIS #Islamophobia #compassion #MuslimLivesMatter #StopBombingSyria #propagandawars #SyrianLivesMatter RT. https://t.co/jrR1VyEALa,,,,,actual,http://pbs.twimg.com/media/CVS68hnU8AAE1OK.jpg,,,https://twitter.com/robertdesh/status/672367800413851648
twitter,672356000000000000,2015-12-03T10:05:55Z,hifsah786,RT @FiniteGalaxy: #SyriaIsChristianToo #SyrianLivesMatter #UniteAgainstDaesh #No2ISIS #YES2ISLAM https://t.co/bZnd2hZLbn,https://twitter.com/qasimhussayn/status/671429436055646208,https://twitter.com/qasimhussayn/status/671429436055646208,55,-3,enrichment,,,,https://twitter.com/hifsah786/status/672356076361277440
twitter,672355000000000000,2015-12-03T09:59:52Z,AbuKohl,How about you ask the people what they wanted...MPs are as out of touch as a turd on the Moon #NotInMyName #SyrianLivesMatter #SyriaVote,,,,,actual,,,,https://twitter.com/AbuKohl/status/672354553942155264
twitter,672354000000000000,2015-12-03T09:58:14Z,Faye_OH,RT @bang_skh: The mind literally boggles. What fresh hell is this. #SyriaVote #SyrianLivesMatter,,,,,actual,,,,https://twitter.com/Faye_OH/status/672354144620044288
twitter,672351000000000000,2015-12-03T09:46:36Z,chrismayLU,#syriaairstrikes go ahead amid too much disucssion of how it impacts @UKLabour - lets now remember that #SyrianLivesMatter when targeting!,,,,,actual,,,,https://twitter.com/chrismayLU/status/672351215666241536
twitter,672349000000000000,2015-12-03T09:37:17Z,Little_Lottie91,This is just about Cameron making a statement to try to look powerful. He is just as evil but in a suit. #syria #SyrianLivesMatter,,,,,actual,,,,https://twitter.com/Little_Lottie91/status/672348871046135808
